PRO_COM_T,comune,COD_PROV,COD_REG,pop_totale,pop_0_14,pop_15_64,pop_65_plus,pop_male,pop_female,indice_vecchiaia,indice_dipendenza,pct_giovani,pct_anziani,rapporto_mascolinita
091056,Ollolai,91,20,1129,106,668,355,563,566,334.9,69.0,9.4,31.4,99.5
091057,Olzai,91,20,752,71,424,257,383,369,362.0,77.4,9.4,34.2,103.8
091058,OnanÃ¬,91,20,337,31,204,102,164,173,329.0,65.2,9.2,30.3,94.8
091059,Onifai,91,20,728,73,439,216,341,387,295.9,65.8,10.0,29.7,88.1
091060,Oniferi,91,20,823,106,514,203,417,406,191.5,60.1,12.9,24.7,102.7
091061,Orani,91,20,2576,243,1497,836,1280,1296,344.0,72.1,9.4,32.5,98.8
091062,Orgosolo,91,20,3803,399,2442,962,1891,1912,241.1,55.7,10.5,25.3,98.9
091063,Orosei,91,20,6838,730,4477,1631,3450,3388,223.4,52.7,10.7,23.9,101.8
091064,Orotelli,91,20,1824,195,1079,550,909,915,282.1,69.0,10.7,30.2,99.3
091066,Ortueri,91,20,961,64,551,346,488,473,540.6,74.4,6.7,36.0,103.2
091067,Orune,91,20,2022,192,1225,605,1011,1011,315.1,65.1,9.5,29.9,100.0
091068,Osidda,91,20,209,25,124,60,103,106,240.0,68.5,12.0,28.7,97.2
091069,Osini,91,20,681,56,369,256,360,321,457.1,84.6,8.2,37.6,112.1
091070,Ottana,91,20,2147,230,1328,589,1073,1074,256.1,61.7,10.7,27.4,99.9
091071,Ovodda,91,20,1429,162,852,415,720,709,256.2,67.7,11.3,29.0,101.6
091072,Perdasdefogu,91,20,1689,138,1031,520,864,825,376.8,63.8,8.2,30.8,104.7
091073,Posada,91,20,3079,317,1980,782,1561,1518,246.7,55.5,10.3,25.4,102.8
091077,Sarule,91,20,1450,128,879,443,702,748,346.1,65.0,8.8,30.6,93.9
091083,Silanus,91,20,1891,198,1107,586,927,964,296.0,70.8,10.5,31.0,96.2
091084,Sindia,91,20,1558,161,881,516,748,810,320.5,76.8,10.3,33.1,92.3
091085,Siniscola,91,20,11139,1245,7015,2879,5622,5517,231.2,58.8,11.2,25.8,101.9
091086,Sorgono,91,20,1434,122,836,476,723,711,390.2,71.5,8.5,33.2,101.7
091088,Talana,91,20,913,126,548,239,437,476,189.7,66.6,13.8,26.2,91.8
091089,Tertenia,91,20,3834,453,2321,1060,1911,1923,234.0,65.2,11.8,27.6,99.4
091090,Teti,91,20,561,59,328,174,301,260,294.9,71.0,10.5,31.0,115.8
091091,Tiana,91,20,418,26,255,137,210,208,526.9,63.9,6.2,32.8,101.0
091093,Tonara,91,20,1806,152,1104,550,957,849,361.8,63.6,8.4,30.5,112.7
091094,TorpÃ¨,91,20,2757,318,1743,696,1432,1325,218.9,58.2,11.5,25.2,108.1
091095,TortolÃ¬,91,20,10994,1125,7011,2858,5429,5565,254.0,56.8,10.2,26.0,97.6
091097,Triei,91,20,1060,120,651,289,537,523,240.8,62.8,11.3,27.3,102.7
091098,Ulassai,91,20,1365,157,783,425,659,706,270.7,74.3,11.5,31.1,93.3
091099,Urzulei,91,20,1024,87,639,298,511,513,342.5,60.3,8.5,29.1,99.6
091100,Ussassai,91,20,432,26,225,181,223,209,696.2,92.0,6.0,41.9,106.7
091101,Villagrande Strisaili,91,20,2834,253,1729,852,1415,1419,336.8,63.9,8.9,30.1,99.7
091103,Cardedu,91,20,2002,265,1253,484,974,1028,182.6,59.8,13.2,24.2,94.7
091104,Lodine,91,20,292,28,178,86,145,147,307.1,64.0,9.6,29.5,98.6
092003,Assemini,92,20,25575,2556,16951,6068,12507,13068,237.4,50.9,10.0,23.7,95.7
092009,Cagliari,92,20,145981,12068,89328,44585,68229,77752,369.4,63.4,8.3,30.5,87.8
092011,Capoterra,92,20,23015,2327,15082,5606,11463,11552,240.9,52.6,10.1,24.4,99.2
092015,Decimomannu,92,20,8375,913,5612,1850,4197,4178,202.6,49.2,10.9,22.1,100.5
092037,Maracalagonis,92,20,7885,875,5279,1731,4018,3867,197.8,49.4,11.1,22.0,103.9
092050,Pula,92,20,7048,640,4369,2039,3544,3504,318.6,61.3,9.1,28.9,101.1
092051,Quartu Sant'Elena,92,20,67869,6077,43728,18064,33159,34710,297.3,55.2,9.0,26.6,95.5
092066,Sarroch,92,20,4980,429,3095,1456,2490,2490,339.4,60.9,8.6,29.2,100.0
092068,Selargius,92,20,28272,2693,18137,7442,13599,14673,276.3,55.9,9.5,26.3,92.7
092074,Sestu,92,20,20630,2258,14586,3786,10358,10272,167.7,41.4,10.9,18.4,100.8
092075,Settimo San Pietro,92,20,6968,855,4570,1543,3456,3512,180.5,52.5,12.3,22.1,98.4
092080,Sinnai,92,20,17447,1862,11643,3942,8750,8697,211.7,49.8,10.7,22.6,100.6
092090,Uta,92,20,8899,1072,5998,1829,4554,4345,170.6,48.4,12.0,20.6,104.8
092099,Villa San Pietro,92,20,2095,234,1359,502,1056,1039,214.5,54.2,11.2,24.0,101.6
092105,Quartucciu,92,20,12723,1290,8506,2927,6194,6529,226.9,49.6,10.1,23.0,94.9
092108,Elmas,92,20,9480,994,6191,2295,4679,4801,230.9,53.1,10.5,24.2,97.5
092109,Monserrato,92,20,18624,1506,11559,5559,8850,9774,369.1,61.1,8.1,29.8,90.5
093001,Andreis,93,6,243,18,127,98,121,122,544.4,91.3,7.4,40.3,99.2
093002,Arba,93,6,1344,174,828,342,718,626,196.6,62.3,12.9,25.4,114.7
093004,Aviano,93,6,8973,944,5632,2397,4511,4462,253.9,59.3,10.5,26.7,101.1
093005,Azzano Decimo,93,6,15760,1993,10023,3744,7820,7940,187.9,57.2,12.6,23.8,98.5
093006,Barcis,93,6,225,19,118,88,112,113,463.2,90.7,8.4,39.1,99.1
093007,Brugnera,93,6,9192,1126,5843,2223,4608,4584,197.4,57.3,12.2,24.2,100.5
093008,Budoia,93,6,2561,281,1563,717,1260,1301,255.2,63.9,11.0,28.0,96.8
093009,Caneva,93,6,6194,655,3769,1770,3050,3144,270.2,64.3,10.6,28.6,97.0
093010,Casarsa della Delizia,93,6,8314,1013,5216,2085,4156,4158,205.8,59.4,12.2,25.1,100.0
093011,Castelnovo del Friuli,93,6,800,68,477,255,405,395,375.0,67.7,8.5,31.9,102.5
093012,Cavasso Nuovo,93,6,1463,165,873,425,731,732,257.6,67.6,11.3,29.0,99.9
093013,Chions,93,6,4991,586,3183,1222,2490,2501,208.5,56.8,11.7,24.5,99.6
093014,Cimolais,93,6,343,25,176,142,175,168,568.0,94.9,7.3,41.4,104.2
093015,Claut,93,6,855,62,502,291,423,432,469.4,70.3,7.3,34.0,97.9
093016,Clauzetto,93,6,385,20,218,147,215,170,735.0,76.6,5.2,38.2,126.5
093017,Cordenons,93,6,17701,1865,10930,4906,8695,9006,263.1,61.9,10.5,27.7,96.5
093018,Cordovado,93,6,2671,285,1725,661,1319,1352,231.9,54.8,10.7,24.7,97.6
093019,Erto e Casso,93,6,359,40,218,101,181,178,252.5,64.7,11.1,28.1,101.7
093020,Fanna,93,6,1467,147,883,437,732,735,297.3,66.1,10.0,29.8,99.6
093021,Fiume Veneto,93,6,11806,1488,7521,2797,5806,6000,188.0,57.0,12.6,23.7,96.8
093022,Fontanafredda,93,6,12952,1832,8329,2791,6451,6501,152.3,55.5,14.1,21.5,99.2
093024,Frisanco,93,6,599,49,364,186,306,293,379.6,64.6,8.2,31.1,104.4
093025,Maniago,93,6,11444,1357,7032,3055,5685,5759,225.1,62.7,11.9,26.7,98.7
093026,Meduno,93,6,1480,128,898,454,746,734,354.7,64.8,8.6,30.7,101.6
093027,Montereale Valcellina,93,6,4187,443,2501,1243,2042,2145,280.6,67.4,10.6,29.7,95.2
093028,Morsano al Tagliamento,93,6,2754,306,1673,775,1413,1341,253.3,64.6,11.1,28.1,105.4
093029,Pasiano di Pordenone,93,6,7890,1017,5105,1768,3969,3921,173.8,54.6,12.9,22.4,101.2
093030,Pinzano al Tagliamento,93,6,1493,157,858,478,746,747,304.5,74.0,10.5,32.0,99.9
093031,Polcenigo,93,6,3060,304,1878,878,1501,1559,288.8,62.9,9.9,28.7,96.3
093032,Porcia,93,6,14947,1577,9338,4032,7294,7653,255.7,60.1,10.6,27.0,95.3
093033,Pordenone,93,6,52744,5783,32938,14023,25718,27026,242.5,60.1,11.0,26.6,95.2
093034,Prata di Pordenone,93,6,8353,1082,5400,1871,4248,4105,172.9,54.7,13.0,22.4,103.5
093035,Pravisdomini,93,6,3471,495,2265,711,1731,1740,143.6,53.2,14.3,20.5,99.5
093036,Roveredo in Piano,93,6,5760,655,3649,1456,2801,2959,222.3,57.9,11.4,25.3,94.7
093037,Sacile,93,6,19947,2363,12498,5086,9745,10202,215.2,59.6,11.8,25.5,95.5
093038,San Giorgio della Richinvelda,93,6,4541,473,2903,1165,2409,2132,246.3,56.4,10.4,25.7,113.0
093039,San Martino al Tagliamento,93,6,1517,142,998,377,782,735,265.5,52.0,9.4,24.9,106.4
093040,San Quirino,93,6,4333,496,2694,1143,2149,2184,230.4,60.8,11.4,26.4,98.4
093041,San Vito al Tagliamento,93,6,15293,1846,9619,3828,7519,7774,207.4,59.0,12.1,25.0,96.7
093042,Sequals,93,6,2212,250,1345,617,1092,1120,246.8,64.5,11.3,27.9,97.5
093043,Sesto al Reghena,93,6,6299,731,4012,1556,3186,3113,212.9,57.0,11.6,24.7,102.3
093044,Spilimbergo,93,6,11799,1398,7221,3180,5805,5994,227.5,63.4,11.8,27.0,96.8
093045,Tramonti di Sopra,93,6,274,12,127,135,133,141,1125.0,115.7,4.4,49.3,94.3
093046,Tramonti di Sotto,93,6,335,23,176,136,168,167,591.3,90.3,6.9,40.6,100.6
093047,Travesio,93,6,1809,231,1098,480,889,920,207.8,64.8,12.8,26.5,96.6
093049,Vito d'Asio,93,6,705,55,405,245,358,347,445.5,74.1,7.8,34.8,103.2
093050,Vivaro,93,6,1350,169,847,334,717,633,197.6,59.4,12.5,24.7,113.3
093051,Zoppola,93,6,8360,991,5184,2185,4214,4146,220.5,61.3,11.9,26.1,101.6
093052,Vajont,93,6,1599,217,1058,324,807,792,149.3,51.1,13.6,20.3,101.9
093053,Valvasone Arzene,93,6,3960,415,2544,1001,1968,1992,241.2,55.7,10.5,25.3,98.8
094001,Acquaviva d'Isernia,94,14,346,19,236,91,183,163,478.9,46.6,5.5,26.3,112.3
094002,Agnone,94,14,4545,416,2702,1427,2353,2192,343.0,68.2,9.2,31.4,107.3
094003,Bagnoli del Trigno,94,14,607,76,320,211,320,287,277.6,89.7,12.5,34.8,111.5
094004,Belmonte del Sannio,94,14,602,56,335,211,287,315,376.8,79.7,9.3,35.0,91.1
094005,Cantalupo nel Sannio,94,14,726,85,444,197,393,333,231.8,63.5,11.7,27.1,118.0
094006,Capracotta,94,14,742,45,418,279,381,361,620.0,77.5,6.1,37.6,105.5
094007,Carovilli,94,14,1240,119,744,377,630,610,316.8,66.7,9.6,30.4,103.3
094008,Carpinone,94,14,980,101,573,306,469,511,303.0,71.0,10.3,31.2,91.8
094009,Castel del Giudice,94,14,306,42,178,86,151,155,204.8,71.9,13.7,28.1,97.4
094010,Castelpetroso,94,14,1496,147,910,439,769,727,298.6,64.4,9.8,29.3,105.8
094011,Castelpizzuto,94,14,135,3,93,39,73,62,1300.0,45.2,2.2,28.9,117.7
094012,Castel San Vincenzo,94,14,418,25,251,142,215,203,568.0,66.5,6.0,34.0,105.9
094013,Castelverrino,94,14,87,5,53,29,50,37,580.0,64.2,5.7,33.3,135.1
094014,Cerro al Volturno,94,14,1103,75,679,349,588,515,465.3,62.4,6.8,31.6,114.2
